song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
868.0,0.625,0.7,0.23717083,0.16007811,0.7039937,0.7775998,0.1544866,0.109510094,0.6835174,0.7041283,0.17983957,0.1387655
869.0,0.5125,0.45,0.1807104,0.12747549,0.6935326,0.7484619,0.14886402,0.10827172,0.6382667,0.6376628,0.15271056,0.12700462
870.0,0.5625,0.65,0.2452677,0.15612495,0.65191877,0.7162546,0.15839694,0.122245714,0.6342874,0.6468163,0.15032272,0.14128701
871.0,0.65,0.75,0.16583124,0.125,0.7327108,0.81963956,0.15398873,0.10571468,0.76612544,0.8282778,0.1539099,0.11851377
876.0,0.775,0.775,0.15612495,0.18371174,0.7446101,0.8373981,0.14878842,0.10189028,0.7592671,0.8157472,0.15007901,0.11283886
879.0,0.6375,0.4875,0.17184658,0.13050383,0.53568786,0.52394634,0.17838573,0.14948878,0.4215309,0.38580737,0.14605549,0.15058757
880.0,0.5375,0.675,0.20194368,0.2384848,0.64776874,0.70569134,0.1561603,0.12518036,0.47831416,0.456418,0.14960918,0.14676851
881.0,0.6,0.5875,0.20766559,0.14842927,0.61918855,0.64816487,0.15644746,0.13213354,0.5414624,0.54270154,0.14425622,0.13037017
882.0,0.6,0.85,0.24238399,0.15612495,0.73883593,0.8260828,0.14773986,0.09515412,0.7627802,0.82872576,0.14677903,0.1046425
883.0,0.725,0.8625,0.093541436,0.13050383,0.7409025,0.8225532,0.15191136,0.10155235,0.7441626,0.8045559,0.14850739,0.10382698
884.0,0.7625,0.7125,0.13050383,0.1125,0.56019384,0.572064,0.1763542,0.14367971,0.57029563,0.535137,0.15464245,0.13523003
885.0,0.4875,0.425,0.1807104,0.18708287,0.55423254,0.5465955,0.17273782,0.1483219,0.4258872,0.4015863,0.16611277,0.15642631
886.0,0.725,0.525,0.122474484,0.22220486,0.53934526,0.54764134,0.17999464,0.15248033,0.4179082,0.3902782,0.15968776,0.14923239
888.0,0.675,0.675,0.11456439,0.061237242,0.57361686,0.5972263,0.16966322,0.1406755,0.46702057,0.45617405,0.15600069,0.15137693
889.0,0.75,0.8375,0.15811388,0.1125,0.7372351,0.8231865,0.14358674,0.097711146,0.72980666,0.78748804,0.13535772,0.11218141
890.0,0.7875,0.7875,0.057282194,0.1125,0.69482195,0.7659569,0.153779,0.10809341,0.6347159,0.6995803,0.14791395,0.11570944
892.0,0.65,0.6625,0.16583124,0.19405219,0.7203846,0.79424995,0.14999695,0.10596615,0.7174979,0.7419122,0.15739878,0.1261761
894.0,0.375,0.375,0.125,0.125,0.5197332,0.50784385,0.17985256,0.15067223,0.43710262,0.41029787,0.1463455,0.13362183
895.0,0.5125,0.6375,0.20501524,0.06731456,0.63735896,0.67619455,0.15408623,0.12511519,0.51032054,0.48658425,0.14586389,0.12795433
896.0,0.6363636,0.7613636,0.2095351,0.1244824,0.68498486,0.7475635,0.15254016,0.11506738,0.65122205,0.67204964,0.14268282,0.116880074
897.0,0.5625,0.3875,0.21830311,0.1419727,0.58815616,0.6173091,0.18821563,0.1376604,0.4975626,0.4708921,0.14712,0.12831226
900.0,0.5375,0.65,0.20953818,0.16583124,0.67475694,0.7397956,0.15036966,0.11310424,0.63447535,0.6855527,0.15135911,0.10412063
903.0,0.6,0.7625,0.13462912,0.117924765,0.7132955,0.79508185,0.15130895,0.10714413,0.7541643,0.8154631,0.16013612,0.11314189
904.0,0.5625,0.7,0.20348525,0.16955826,0.6626537,0.7221739,0.15343946,0.11801794,0.5310611,0.5232242,0.14392056,0.12903276
905.0,0.575,0.475,0.21794495,0.22912878,0.6801543,0.7442487,0.14766786,0.11594571,0.5660989,0.5499388,0.15532616,0.14514238
906.0,0.4375,0.325,0.11524431,0.1,0.5142033,0.48977718,0.18779856,0.15571478,0.43010667,0.41781384,0.16052513,0.14492247
907.0,0.5625,0.5,0.1875,0.18540496,0.61489266,0.65068203,0.17011385,0.13388771,0.43107143,0.4214598,0.15874074,0.16048431
908.0,0.6625,0.75,0.19405219,0.0559017,0.725016,0.8017721,0.14904244,0.105275795,0.71227825,0.74473584,0.1560105,0.110202715
909.0,0.6625,0.825,0.18582585,0.11456439,0.7504619,0.84491384,0.14733268,0.09731379,0.72312295,0.7728084,0.14858791,0.10604228
911.0,0.3875,0.525,0.17184658,0.18371174,0.577236,0.5951337,0.16119291,0.13999082,0.4322522,0.39726415,0.15807006,0.15539685
913.0,0.275,0.35,0.22220486,0.20766559,0.4912543,0.47149733,0.18728039,0.15396266,0.43589407,0.39272922,0.1428537,0.11783342
915.0,0.575,0.6875,0.21794495,0.17001837,0.63026655,0.67121345,0.17922795,0.12847121,0.48850736,0.43811998,0.11117656,0.105258934
916.0,0.3375,0.2125,0.1375,0.17721808,0.51800996,0.50646764,0.17584477,0.15953253,0.4207002,0.36769378,0.15610936,0.14241359
917.0,0.6625,0.7375,0.17721808,0.06731456,0.68379354,0.74986637,0.16470733,0.11383091,0.6082076,0.5879277,0.16287617,0.1269085
918.0,0.6375,0.4,0.117924765,0.13462912,0.58467156,0.5934797,0.16554846,0.13399981,0.4270001,0.40122962,0.15360844,0.13230091
919.0,0.7375,0.6,0.103832796,0.075,0.6649142,0.7216168,0.16999294,0.118016124,0.48683164,0.45198077,0.16170964,0.12579589
921.0,0.5625,0.475,0.17897277,0.122474484,0.72949696,0.80731326,0.14978804,0.103369564,0.75259787,0.7799604,0.15669641,0.12866202
922.0,0.7375,0.7625,0.1419727,0.117924765,0.73454845,0.8190139,0.15502287,0.10342227,0.72185063,0.77137625,0.15192154,0.11385198
924.0,0.65,0.6125,0.24238399,0.117924765,0.62790215,0.66741383,0.1633426,0.13118744,0.49004042,0.45613742,0.15434936,0.1174085
925.0,0.6125,0.5875,0.103832796,0.1681703,0.61952734,0.6603205,0.15803064,0.13066305,0.5162623,0.50657344,0.13979977,0.14369668
926.0,0.4875,0.25,0.1625,0.09682459,0.49770436,0.4762089,0.18576291,0.16278772,0.395692,0.35392627,0.16661738,0.14461894
927.0,0.65,0.5625,0.075,0.10077822,0.6991494,0.7738332,0.15763491,0.113453,0.6627262,0.7005842,0.1549751,0.119099095
928.0,0.825,0.8375,0.16007811,0.1125,0.67252225,0.7359288,0.15871236,0.11798182,0.55196244,0.5673386,0.13030168,0.13840456
929.0,0.3375,0.6,0.20953818,0.18371174,0.5476676,0.5572311,0.17589626,0.15927087,0.4088762,0.3958046,0.1587043,0.15179393
931.0,0.5,0.4375,0.1118034,0.11524431,0.5988161,0.61640936,0.16552271,0.14319922,0.40192,0.3639773,0.1659236,0.15386583
932.0,0.6625,0.7,0.1681703,0.1,0.65205157,0.70922166,0.15028481,0.12175682,0.5474831,0.5463487,0.14677797,0.150539
933.0,0.7375,0.8125,0.0875,0.11524431,0.74283874,0.84133255,0.14755252,0.101022646,0.7711371,0.84273887,0.14186777,0.106742285
934.0,0.3875,0.4875,0.2707051,0.25279686,0.69434005,0.77350545,0.15343417,0.11209746,0.56738365,0.5884221,0.1349332,0.1225782
935.0,0.38636363,0.5113636,0.1244824,0.17233808,0.6119904,0.64947855,0.16029657,0.13098802,0.45881253,0.4381745,0.13749677,0.1348582
936.0,0.45,0.4125,0.13919412,0.1125,0.57291055,0.5867876,0.16973898,0.1494304,0.4090918,0.3762188,0.15422447,0.14980136
937.0,0.5875,0.6,0.20953818,0.21505813,0.72464854,0.80631924,0.15165453,0.10357089,0.7280784,0.7562963,0.15294749,0.122459
938.0,0.75,0.725,0.13693064,0.122474484,0.74427587,0.8309572,0.1484288,0.097771555,0.750103,0.82573116,0.1578294,0.115176074
939.0,0.6625,0.725,0.1681703,0.1457738,0.74316,0.8345165,0.1507943,0.09742011,0.7775428,0.83202374,0.15443175,0.10735331
940.0,0.5,0.625,0.147902,0.20155644,0.5247118,0.5219442,0.17730142,0.15257508,0.46148992,0.42944723,0.15805703,0.1254528
941.0,0.3,0.125,0.18708287,0.13693064,0.44024357,0.40949553,0.18787389,0.14721881,0.35003093,0.29838765,0.13045864,0.11930759
943.0,0.4875,0.625,0.117924765,0.1677051,0.48983246,0.46320686,0.19116725,0.1554105,0.4319255,0.3906721,0.13568951,0.13253719
945.0,0.575,0.675,0.20310096,0.16007811,0.67234355,0.7400722,0.1552226,0.12176533,0.56902707,0.549748,0.13879661,0.122292385
946.0,0.4,0.425,0.24874686,0.2512469,0.60246015,0.63628453,0.1636768,0.13687068,0.4492169,0.42633379,0.15995267,0.14915547
948.0,0.4,0.4875,0.175,0.2125,0.57012045,0.59475005,0.17084572,0.14152357,0.4267602,0.39740622,0.15578128,0.15258847
950.0,0.6875,0.7,0.12808688,0.12747549,0.73646045,0.82621306,0.14900635,0.09980936,0.65961504,0.6973289,0.1501398,0.11403905
951.0,0.75,0.625,0.09682459,0.125,0.64445966,0.67487514,0.15287782,0.12084256,0.6626833,0.6983459,0.1543373,0.12138692
952.0,0.4875,0.525,0.1625,0.21505813,0.61353153,0.6655316,0.16426864,0.1298018,0.56706566,0.56369156,0.14598687,0.11437525
953.0,0.55,0.3375,0.11456439,0.1375,0.5469947,0.5415176,0.17234187,0.15030581,0.40688485,0.36060002,0.14682138,0.13458821
957.0,0.3375,0.525,0.17721808,0.175,0.62354386,0.6567359,0.15622385,0.12648709,0.50905013,0.49685138,0.13814195,0.13486618
958.0,0.8625,0.825,0.0875,0.1,0.68644434,0.7521147,0.14930503,0.11440012,0.7124571,0.75471586,0.15422341,0.12361359
959.0,0.45,0.8,0.2384848,0.08291562,0.69212174,0.76081705,0.15717784,0.113670304,0.74462694,0.78932565,0.15577976,0.119343586
962.0,0.2,0.6375,0.20310096,0.2875,0.6949644,0.7530128,0.15752299,0.11212526,0.5791918,0.6027541,0.14272499,0.13120331
964.0,0.6,0.5375,0.122474484,0.19405219,0.6347663,0.68997,0.15673049,0.12500966,0.5773554,0.6100641,0.14430326,0.13214356
965.0,0.5375,0.5,0.27978787,0.295804,0.54038775,0.53786033,0.17133257,0.15351842,0.42411652,0.37657103,0.15564618,0.15101598
966.0,0.45,0.575,0.17853571,0.15,0.6292478,0.6712568,0.15283123,0.12887472,0.48424533,0.4481156,0.14913112,0.14991179
967.0,0.5125,0.675,0.24011716,0.11456439,0.6292478,0.6712568,0.15283123,0.12887472,0.48424533,0.4481156,0.14913112,0.14991179
968.0,0.4,0.4875,0.16583124,0.19724667,0.686006,0.7555747,0.14579196,0.115434006,0.5421147,0.5060248,0.15435506,0.13644853
969.0,0.175,0.5125,0.16955826,0.2875,0.5941721,0.62128204,0.1759403,0.13782659,0.5057925,0.4696255,0.15229553,0.13905406
970.0,0.4875,0.7,0.1419727,0.13919412,0.6323912,0.68158656,0.16732958,0.12870218,0.59158814,0.6208139,0.15128535,0.13555868
971.0,0.55,0.5875,0.21065374,0.080039054,0.62544036,0.66131914,0.15778024,0.12579086,0.47491714,0.4323537,0.1602886,0.16432315
973.0,0.6,0.575,0.1457738,0.2512469,0.69094986,0.7623268,0.15333131,0.11631782,0.7023938,0.75501645,0.15429449,0.11331731
974.0,0.5875,0.625,0.1375,0.1118034,0.65240544,0.7142114,0.15470572,0.12493347,0.5237546,0.52072096,0.15105848,0.14313076
978.0,0.725,0.6875,0.18371174,0.20348525,0.7142175,0.77696884,0.14562337,0.107680276,0.72910637,0.7795152,0.155846,0.10806573
979.0,0.5125,0.3625,0.17184658,0.13050383,0.5287624,0.51676863,0.17223434,0.15866977,0.44519833,0.3979795,0.15326257,0.16258585
980.0,0.725,0.6375,0.13462912,0.117924765,0.68525624,0.74866426,0.1593591,0.115493715,0.7632929,0.7910455,0.16261597,0.12441177
981.0,0.6,0.8,0.24238399,0.11456439,0.7336964,0.82156897,0.14884157,0.100699276,0.7000114,0.7350469,0.14561363,0.11850937
983.0,0.5,0.775,0.15811388,0.108972475,0.70443773,0.7771492,0.1565957,0.10269259,0.6672898,0.7064096,0.1395016,0.12107002
984.0,0.7375,0.825,0.0875,0.1,0.70599264,0.7727006,0.16478515,0.108070716,0.6673763,0.67738587,0.15997389,0.13265295
985.0,0.7,0.75,0.16007811,0.147902,0.6952068,0.76260024,0.15826406,0.11343782,0.7240295,0.7698867,0.16187087,0.1272431
989.0,0.3125,0.575,0.2321772,0.26925823,0.6032765,0.64301604,0.16273406,0.14252011,0.4755484,0.4864645,0.1416068,0.15118843
992.0,0.3625,0.4625,0.19724667,0.2375,0.50300497,0.4798526,0.18544526,0.15964071,0.4046989,0.36403623,0.1646575,0.15200461
993.0,0.7625,0.8625,0.15258195,0.103832796,0.7033726,0.7768308,0.14626436,0.11175504,0.61755884,0.65081096,0.14214998,0.13437591
996.0,0.5625,0.875,0.2452677,0.1118034,0.7362023,0.8392973,0.1447264,0.09708972,0.7281055,0.7883967,0.13490048,0.10080307
997.0,0.6625,0.7125,0.1125,0.17721808,0.75163645,0.84485984,0.14955549,0.0986785,0.7644506,0.8186576,0.14547731,0.10930612
999.0,0.775,0.875,0.122474484,0.09682459,0.7566236,0.8585043,0.14961748,0.09271465,0.75322837,0.8302888,0.15880516,0.10569125
1000.0,0.575,0.6625,0.21065374,0.1375,0.74854904,0.8339566,0.15583469,0.10164963,0.7708878,0.81299865,0.168727,0.12710506
