song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
651.0,0.775,0.825,0.16583124,0.13919412,0.7166698,0.76773095,0.17758115,0.11409896,0.64906204,0.7050315,0.15136783,0.1241113
229.0,0.4,0.45,0.16583124,0.16007811,0.60929155,0.627845,0.18209203,0.15669647,0.6198937,0.66147923,0.15936358,0.1347997
292.0,0.8625,0.95,0.103832796,0.08291562,0.7225936,0.825636,0.17962699,0.11169946,0.64496064,0.6985903,0.14046583,0.11792146
973.0,0.6,0.575,0.1457738,0.2512469,0.6766467,0.6894775,0.1687469,0.1209185,0.6919293,0.7677553,0.15206482,0.120291494
176.0,0.65,0.7125,0.122474484,0.17721808,0.6753616,0.70689005,0.1892012,0.14339131,0.5855243,0.6063835,0.1592895,0.15138748
624.0,0.55,0.575,0.23184046,0.17853571,0.7040183,0.82806396,0.1806368,0.09421493,0.6815048,0.7569094,0.14985712,0.122988574
602.0,0.5375,0.6125,0.20194368,0.15258195,0.72206604,0.78688645,0.17819658,0.112328485,0.6496023,0.7091635,0.15070717,0.12460944
277.0,0.3875,0.2,0.19724667,0.18708287,0.61220527,0.624322,0.19086964,0.14897424,0.5653683,0.5605255,0.15680014,0.13357669
613.0,0.6875,0.5875,0.17001837,0.14842927,0.65345997,0.7044662,0.1740388,0.12913588,0.53339183,0.533266,0.14816411,0.1455121
483.0,0.5125,0.575,0.18915932,0.1,0.5623444,0.54543066,0.18124838,0.16223247,0.48818615,0.43827003,0.15990265,0.15326431
941.0,0.3,0.125,0.18708287,0.13693064,0.4123038,0.32536364,0.17062584,0.153637,0.36850545,0.28706983,0.15654302,0.15886694
32.0,0.3875,0.575,0.15258195,0.12747549,0.5987845,0.61666423,0.18686011,0.14491098,0.61880016,0.6493221,0.16309525,0.14516856
967.0,0.5125,0.675,0.24011716,0.11456439,0.6340482,0.6672819,0.18885751,0.14758973,0.53482294,0.51607466,0.16631824,0.14974491
171.0,0.8125,0.85,0.13975425,0.093541436,0.71532965,0.7829793,0.1932008,0.084241405,0.71897507,0.7941174,0.15786998,0.12536214
56.0,0.275,0.4125,0.16583124,0.14842927,0.52464974,0.48562396,0.16958375,0.14284462,0.45772243,0.4057743,0.17360325,0.15297274
671.0,0.4125,0.675,0.20953818,0.225,0.5957138,0.6752101,0.16951212,0.14934199,0.6329827,0.67268324,0.15092343,0.1371545
510.0,0.825,0.7125,0.16007811,0.17721808,0.6860488,0.7616525,0.18419014,0.11694233,0.6274547,0.668377,0.15279277,0.13263498
897.0,0.5625,0.3875,0.21830311,0.1419727,0.6036914,0.6014573,0.17797521,0.16595653,0.6840342,0.7360912,0.15451112,0.12993225
158.0,0.7875,0.725,0.097628124,0.093541436,0.65160656,0.65925586,0.19943985,0.1505272,0.52367204,0.51129425,0.14924568,0.14655578
472.0,0.6625,0.6125,0.15860721,0.103832796,0.7483082,0.8255238,0.1751108,0.10923901,0.64281744,0.6898525,0.15788361,0.13496439
918.0,0.6375,0.4,0.117924765,0.13462912,0.4925175,0.4570685,0.17552233,0.16613233,0.46937123,0.41626978,0.16047102,0.14916778
408.0,0.6125,0.9125,0.20501524,0.080039054,0.6905444,0.7654888,0.18252182,0.1041861,0.6774942,0.7411018,0.14925365,0.1304362
989.0,0.3125,0.575,0.2321772,0.26925823,0.73321205,0.7859078,0.17756467,0.12063725,0.5545179,0.5530867,0.17843947,0.15269594
637.0,0.65,0.775,0.1457738,0.122474484,0.66276205,0.72631896,0.1717134,0.09998943,0.70108217,0.77756226,0.16000497,0.12129098
201.0,0.6875,0.625,0.1875,0.15811388,0.6292908,0.6896403,0.18727201,0.13871498,0.6455258,0.6943868,0.15728192,0.12610178
952.0,0.4875,0.525,0.1625,0.21505813,0.64552027,0.68271315,0.18864322,0.14282517,0.6590872,0.7230305,0.14973047,0.13464184
34.0,0.8375,0.6875,0.1375,0.21830311,0.6400847,0.66498864,0.16470142,0.14409944,0.5908454,0.6019234,0.16879383,0.13833375
652.0,0.675,0.55,0.17853571,0.21794495,0.50488335,0.49006927,0.19164628,0.16579664,0.64577127,0.6954788,0.15287189,0.12581365
639.0,0.6875,0.775,0.15051994,0.26692694,0.68366206,0.7419913,0.18232949,0.12648788,0.63144785,0.6733657,0.15342034,0.1449279
177.0,0.5375,0.55,0.17721808,0.225,0.44580245,0.35604152,0.19672394,0.17333587,0.49553072,0.4480717,0.16872866,0.13648635
928.0,0.825,0.8375,0.16007811,0.1125,0.72926235,0.78890187,0.17488174,0.11873115,0.6749286,0.74365973,0.15025029,0.121413276
945.0,0.575,0.675,0.20310096,0.16007811,0.71176994,0.7704181,0.16770913,0.12145022,0.59640366,0.60022575,0.16628985,0.13501793
337.0,0.8125,0.675,0.17001837,0.23184046,0.74086994,0.7966519,0.15950167,0.10913898,0.6369251,0.6805845,0.16242772,0.12884721
269.0,0.6375,0.5875,0.17184658,0.14842927,0.48677891,0.4583003,0.18838601,0.15555538,0.54853743,0.5347007,0.15921201,0.14088586
677.0,0.3625,0.5625,0.13050383,0.2576941,0.5891912,0.6275553,0.18337964,0.15422684,0.52051204,0.50624645,0.15003183,0.13798055
244.0,0.4125,0.2875,0.2168669,0.18582585,0.46800745,0.43630752,0.18863282,0.15861236,0.5126074,0.4934735,0.17117535,0.15023255
434.0,0.3875,0.5125,0.1419727,0.103832796,0.46598032,0.40810296,0.16959578,0.1669462,0.43250418,0.36638656,0.15997851,0.14151539
102.0,0.825,0.7375,0.15,0.1419727,0.676517,0.71563315,0.18476786,0.13192283,0.5437796,0.5375632,0.15921485,0.16058263
686.0,0.725,0.6,0.13462912,0.13462912,0.7060556,0.7532119,0.16778325,0.11790655,0.61887413,0.6621427,0.15027572,0.13172914
777.0,0.475,0.525,0.175,0.1457738,0.47897717,0.45827556,0.18667877,0.16040298,0.5581878,0.57501614,0.16171397,0.13722172
979.0,0.5125,0.3625,0.17184658,0.13050383,0.4870392,0.3965834,0.18885247,0.17586537,0.428036,0.34928367,0.17051928,0.15882455
544.0,0.625,0.45,0.2738613,0.2384848,0.5624883,0.5679069,0.17357698,0.14992295,0.5536513,0.5640251,0.15768652,0.12803766
470.0,0.85,0.7625,0.093541436,0.13050383,0.7096194,0.76403046,0.1635982,0.12166531,0.5932567,0.6060284,0.17237817,0.13720076
834.0,0.8125,0.8875,0.21102428,0.06731456,0.6802859,0.74418306,0.1689304,0.10144202,0.6737343,0.7464977,0.16059928,0.11584645
445.0,0.4625,0.5875,0.25647855,0.20194368,0.6933145,0.73465425,0.17173609,0.11095358,0.6435193,0.69391286,0.15407237,0.12662002
522.0,0.4625,0.5375,0.15860721,0.1375,0.49346396,0.48401085,0.18356258,0.16635501,0.5044689,0.4680151,0.17144066,0.15157974
550.0,0.375,0.4375,0.18540496,0.13975425,0.5685532,0.6082791,0.18372974,0.16076238,0.4932487,0.4734772,0.15620422,0.1458616
241.0,0.5625,0.525,0.17001837,0.22912878,0.5442697,0.51391727,0.17305923,0.15333809,0.49471918,0.48189262,0.14858085,0.14941928
959.0,0.45,0.8,0.2384848,0.08291562,0.69645023,0.7477087,0.16067621,0.11421754,0.60720223,0.6397895,0.16520914,0.13156973
985.0,0.7,0.75,0.16007811,0.147902,0.7280645,0.7757568,0.15844482,0.11659293,0.65843797,0.6991609,0.1498969,0.12494363
929.0,0.3375,0.6,0.20953818,0.18371174,0.55718017,0.56489134,0.18715423,0.16606028,0.6327094,0.6777611,0.15778258,0.1369475
741.0,0.425,0.475,0.19525625,0.24874686,0.56816536,0.5435623,0.18228504,0.16153887,0.5064,0.4704707,0.16300094,0.14544006
151.0,0.6125,0.325,0.13050383,0.18708287,0.46764874,0.43639553,0.19116221,0.16710088,0.48884004,0.46108824,0.17420854,0.15328495
786.0,0.45,0.725,0.2384848,0.18371174,0.7027926,0.7494688,0.19008353,0.12248909,0.66058815,0.7189171,0.15591481,0.12731783
542.0,0.6125,0.7125,0.20501524,0.12562345,0.65008986,0.6669195,0.17074639,0.13978723,0.67662793,0.7315499,0.16199216,0.12762757
92.0,0.575,0.65,0.21065374,0.19202864,0.7071775,0.7651206,0.17356485,0.1078069,0.6413038,0.68324697,0.15194052,0.124674045
376.0,0.6625,0.6,0.12562345,0.093541436,0.49696422,0.51537883,0.18262866,0.1653732,0.54040843,0.54611623,0.14993753,0.141853
297.0,0.7,0.675,0.061237242,0.08291562,0.5522232,0.5802861,0.17160426,0.15937348,0.5252691,0.51195735,0.16444784,0.13359287
148.0,0.5,0.4,0.15811388,0.23584953,0.54323816,0.49365777,0.15534334,0.166759,0.4107566,0.32428926,0.15936592,0.15006837
728.0,0.275,0.4375,0.093541436,0.1605654,0.5372302,0.54282355,0.17852822,0.16742775,0.5106889,0.4830865,0.17883109,0.15204668
507.0,0.6625,0.8,0.22395591,0.12747549,0.7127129,0.78681636,0.17655012,0.11757685,0.6546878,0.712834,0.1516402,0.13616729
282.0,0.525,0.5375,0.175,0.20194368,0.641504,0.7112534,0.17149583,0.13329536,0.51974326,0.49173608,0.16665684,0.15414819
814.0,0.7375,0.7125,0.13050383,0.097628124,0.61635166,0.6758335,0.18320565,0.12240275,0.6079552,0.6247399,0.1580102,0.14459923
674.0,0.25,0.3875,0.23048861,0.26487026,0.6773104,0.7071614,0.18642926,0.12858655,0.6133007,0.65141654,0.15031372,0.1260287
824.0,0.825,0.8625,0.1,0.0875,0.70195067,0.7475532,0.17432213,0.111854404,0.6342849,0.663717,0.16047655,0.127517
659.0,0.375,0.3875,0.18540496,0.1807104,0.57115537,0.5782415,0.18397385,0.16499798,0.44444013,0.35732564,0.1537669,0.15329474
331.0,0.8,0.85,0.19525625,0.122474484,0.70149523,0.8220758,0.16586187,0.08638033,0.69573337,0.7755926,0.15876122,0.13125907
301.0,0.7875,0.825,0.12562345,0.11456439,0.7619812,0.8295126,0.17641921,0.100911394,0.6249187,0.6638886,0.149499,0.12072628
906.0,0.4375,0.325,0.11524431,0.1,0.46994206,0.43107587,0.19272096,0.1657815,0.50351465,0.46869618,0.17555602,0.1467996
492.0,0.7875,0.9,0.15860721,0.108972475,0.710555,0.76291716,0.18630283,0.094817355,0.69740856,0.76298386,0.15980707,0.12482597
682.0,0.6125,0.775,0.1807104,0.093541436,0.7432633,0.811627,0.15910985,0.10174624,0.6799411,0.7328222,0.1653526,0.13866293
857.0,0.2125,0.675,0.15860721,0.16955826,0.75604457,0.82423025,0.16760166,0.101928145,0.60918254,0.64268726,0.16549014,0.13512824
302.0,0.575,0.5,0.17853571,0.1677051,0.6260622,0.6480563,0.17272781,0.14426051,0.3913581,0.29919496,0.14931843,0.15920232
373.0,0.725,0.85,0.22220486,0.075,0.68601465,0.75943714,0.14986084,0.11188382,0.6649077,0.73782206,0.15329617,0.13080524
946.0,0.4,0.425,0.24874686,0.2512469,0.5984333,0.6232711,0.18600316,0.14967926,0.52788955,0.5064149,0.17825668,0.14123113
260.0,0.3,0.4625,0.11456439,0.25647855,0.5064616,0.48545164,0.19502127,0.17008595,0.51258445,0.49289325,0.17355053,0.1515398
314.0,0.65,0.5625,0.1457738,0.1605654,0.58377135,0.62168324,0.18026845,0.15520605,0.49654317,0.45957866,0.15430935,0.14062506
185.0,0.475,0.6625,0.26692694,0.2375,0.6390967,0.70856196,0.16867335,0.12041366,0.70286566,0.7851904,0.1524714,0.12347762
343.0,0.55,0.65,0.1,0.075,0.70976424,0.81414205,0.184023,0.105224244,0.65142065,0.70349133,0.14837855,0.1277329
617.0,0.8125,0.8875,0.1605654,0.117924765,0.7237795,0.7989217,0.19094221,0.10842963,0.7020242,0.77128017,0.1506292,0.13263218
361.0,0.55,0.6125,0.13919412,0.117924765,0.54186654,0.572121,0.17146361,0.14637618,0.49026325,0.4318883,0.16837461,0.15377688
496.0,0.5375,0.6625,0.29606798,0.20953818,0.5239141,0.53919387,0.17063048,0.16458035,0.5846534,0.6071822,0.1510089,0.14475459
410.0,0.45,0.7,0.16007811,0.08291562,0.6926338,0.747582,0.15876544,0.11623175,0.579995,0.5783069,0.17446579,0.15460168
66.0,0.7625,0.8625,0.117924765,0.103832796,0.69728255,0.7792937,0.17851159,0.11985816,0.6453218,0.69367474,0.14209801,0.12744829
821.0,0.75,0.7875,0.15811388,0.1125,0.75657576,0.8133218,0.16206403,0.09997166,0.58236605,0.5959607,0.16062261,0.13636644
460.0,0.7,0.8,0.18708287,0.11456439,0.7176259,0.7819985,0.1867484,0.11589749,0.6765863,0.7465932,0.15134436,0.13268355
