song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
827.0,0.825,0.6,0.1,0.19202864,0.4412949,0.39514467,0.16552228,0.16973463,0.55239546,0.5495858,0.18309796,0.15767393
520.0,0.15,0.6625,0.18371174,0.31647474,0.49142757,0.4610218,0.15537767,0.16747771,0.6184368,0.6373781,0.17322966,0.13658303
968.0,0.4,0.4875,0.16583124,0.19724667,0.5711191,0.5681508,0.15652522,0.15299462,0.6588977,0.69323367,0.1659128,0.13489221
758.0,0.625,0.8375,0.29047376,0.1375,0.47636726,0.43092892,0.15898216,0.15927622,0.5608137,0.5338738,0.18398061,0.15664908
965.0,0.5375,0.5,0.27978787,0.295804,0.45858607,0.4056669,0.16410473,0.16943106,0.55922836,0.5489671,0.17881984,0.15348722
71.0,0.5875,0.7625,0.2168669,0.103832796,0.671097,0.66931736,0.16732031,0.15626411,0.6415469,0.69455403,0.15464416,0.12513675
413.0,0.675,0.575,0.19525625,0.16007811,0.66046697,0.7024514,0.13757437,0.12692644,0.68020105,0.7455341,0.15843067,0.1356935
20.0,0.6375,0.55,0.103832796,0.17853571,0.4671875,0.3909677,0.17018275,0.16971706,0.50931036,0.5031925,0.18209767,0.15060219
700.0,0.475,0.35,0.16583124,0.122474484,0.4450394,0.37085876,0.15097453,0.16060461,0.46387145,0.40845636,0.19320002,0.15876496
572.0,0.525,0.7375,0.15612495,0.13050383,0.57063913,0.5954697,0.15123112,0.14709571,0.69065225,0.7582668,0.14981103,0.12694508
239.0,0.6875,0.625,0.17001837,0.19364917,0.61910266,0.63450587,0.1563765,0.14789489,0.64902717,0.68463534,0.16689146,0.13936266
810.0,0.65,0.4125,0.15612495,0.18582585,0.41682094,0.3236354,0.20145898,0.16555302,0.45710078,0.4043383,0.20382518,0.16643766
626.0,0.775,0.9375,0.108972475,0.0625,0.7386304,0.7914651,0.15899266,0.121702954,0.7233721,0.78971,0.15481502,0.12311088
673.0,0.2,0.5125,0.13919412,0.18915932,0.548822,0.5363917,0.15015861,0.15781389,0.650368,0.6994729,0.15512753,0.13373701
343.0,0.55,0.65,0.1,0.075,0.70071256,0.69044197,0.14593977,0.1348293,0.67132246,0.71761316,0.14644593,0.13028726
894.0,0.375,0.375,0.125,0.125,0.42517662,0.3382973,0.18791932,0.18182325,0.51316106,0.48072127,0.1861282,0.16715454
105.0,0.3875,0.275,0.1625,0.122474484,0.47485211,0.47593686,0.15318066,0.16392137,0.53485036,0.5368946,0.18194091,0.13775074
579.0,0.225,0.2625,0.108972475,0.24653853,0.46495247,0.38531938,0.1617135,0.17729074,0.5343476,0.51515484,0.16355792,0.15713109
349.0,0.3375,0.275,0.12562345,0.108972475,0.43954268,0.35490432,0.18662344,0.16723159,0.48650897,0.43228796,0.19445327,0.16934037
99.0,0.6875,0.6875,0.13975425,0.0625,0.5664328,0.5281911,0.1500227,0.16818173,0.6576164,0.6873611,0.15960732,0.12052905
435.0,0.35,0.275,0.16583124,0.175,0.41371143,0.31924245,0.1761732,0.16874251,0.45043242,0.3965126,0.1980781,0.15796576
57.0,0.3625,0.525,0.15258195,0.26100767,0.49345765,0.4657141,0.16287397,0.16837697,0.5970747,0.6142277,0.18369025,0.13242093
317.0,0.8625,0.925,0.103832796,0.061237242,0.65466774,0.69688714,0.152549,0.13398358,0.6804696,0.71991193,0.16515675,0.1283141
730.0,0.575,0.55,0.18708287,0.13919412,0.41148865,0.33876327,0.19174674,0.15540503,0.48937795,0.45163596,0.19833618,0.15939702
60.0,0.4090909,0.42045453,0.17750567,0.1437399,0.48338816,0.44707343,0.1607067,0.1729853,0.5377099,0.56214035,0.18255249,0.14045317
703.0,0.54545456,0.54545456,0.15330383,0.17083292,0.528556,0.51012725,0.15942614,0.17113557,0.59218204,0.6309035,0.16340932,0.13196123
6.0,0.35,0.5125,0.2,0.17184658,0.5599868,0.53632456,0.1607441,0.16351297,0.59499973,0.58900553,0.15768108,0.1432343
904.0,0.5625,0.7,0.20348525,0.16955826,0.57132107,0.5692645,0.1657617,0.1589345,0.63528985,0.6666994,0.17421678,0.13652645
885.0,0.4875,0.425,0.1807104,0.18708287,0.46067593,0.41292116,0.1630775,0.17208345,0.58465767,0.5799479,0.17917308,0.14626825
189.0,0.6375,0.6875,0.13050383,0.1875,0.5410188,0.5020061,0.16318677,0.1643643,0.5987817,0.57558334,0.15569103,0.15389988
203.0,0.6875,0.775,0.11524431,0.122474484,0.713905,0.76019204,0.14209424,0.1293785,0.71657765,0.76887447,0.15967447,0.11872279
550.0,0.375,0.4375,0.18540496,0.13975425,0.4929532,0.46031958,0.1587701,0.16388167,0.5564387,0.58267236,0.18095323,0.14860342
48.0,0.8375,0.725,0.14842927,0.175,0.70423967,0.7400173,0.15112925,0.13676932,0.6708697,0.7457949,0.15395376,0.11568266
376.0,0.6625,0.6,0.12562345,0.093541436,0.4735506,0.41826087,0.16887376,0.16741571,0.57798505,0.580945,0.17564222,0.16048837
487.0,0.775,0.8,0.175,0.11456439,0.6839223,0.70608765,0.1459444,0.12694831,0.70614374,0.75945926,0.16087177,0.12660345
865.0,0.7875,0.8875,0.080039054,0.0875,0.7166006,0.7709788,0.15693249,0.12601976,0.69360524,0.7397254,0.16327932,0.12357579
299.0,0.65,0.25,0.23584953,0.125,0.62237626,0.62606,0.15681179,0.14610781,0.67652035,0.70644325,0.1693222,0.1346344
421.0,0.725,0.85,0.13462912,0.15612495,0.69524056,0.72095776,0.15087467,0.13854909,0.70080996,0.7577757,0.15519825,0.11789507
682.0,0.6125,0.775,0.1807104,0.093541436,0.6915172,0.7246812,0.1511744,0.13668317,0.6968822,0.74305826,0.1597746,0.11334636
883.0,0.725,0.8625,0.093541436,0.13050383,0.7079876,0.7227214,0.14883976,0.12324689,0.6679617,0.69724977,0.14318258,0.13101655
996.0,0.5625,0.875,0.2452677,0.1118034,0.6933929,0.71873194,0.14876984,0.13219027,0.68329304,0.7219406,0.15768647,0.12375738
585.0,0.4625,0.525,0.2375,0.15612495,0.47903338,0.40455443,0.16110969,0.16454187,0.5052772,0.47725135,0.17521483,0.14846702
561.0,0.8875,0.825,0.1807104,0.11456439,0.6592967,0.70124775,0.14754046,0.14507285,0.7051956,0.7464354,0.16332713,0.11893806
9.0,0.2875,0.45,0.15860721,0.20310096,0.6269724,0.61703557,0.16197658,0.150523,0.6138855,0.61475223,0.1515984,0.13240236
231.0,0.55,0.5375,0.11456439,0.1375,0.4417362,0.3895327,0.16282402,0.16609347,0.4893303,0.47271737,0.19937107,0.16710591
540.0,0.3875,0.5125,0.1419727,0.117924765,0.554492,0.5255235,0.16786976,0.17258291,0.623368,0.63744926,0.17400813,0.14069958
417.0,0.775,0.8625,0.175,0.117924765,0.7219039,0.73382556,0.15536332,0.1264177,0.6919392,0.73041654,0.13871029,0.12637703
454.0,0.8125,0.8375,0.13975425,0.12562345,0.7051188,0.7404869,0.14633596,0.12720767,0.70938164,0.7518174,0.16072577,0.120151624
179.0,0.3125,0.7375,0.12808688,0.103832796,0.6760572,0.70340765,0.1449126,0.12896636,0.6654955,0.73541856,0.15767726,0.13014781
396.0,0.7125,0.65,0.12562345,0.15612495,0.6023123,0.61171895,0.15435688,0.14811291,0.69377005,0.73702043,0.16227287,0.1325872
997.0,0.6625,0.7125,0.1125,0.17721808,0.7117925,0.75581485,0.13534273,0.120925814,0.71486014,0.76911294,0.15456715,0.12401759
225.0,0.525,0.4125,0.19202864,0.12562345,0.4725424,0.37045726,0.17254613,0.16770321,0.49540713,0.44328618,0.18549404,0.15778358
684.0,0.45,0.375,0.16955826,0.147902,0.62755626,0.6321483,0.14333649,0.14295381,0.67906445,0.72097594,0.15855259,0.13597412
470.0,0.85,0.7625,0.093541436,0.13050383,0.65659827,0.68755007,0.16390112,0.13875355,0.6735414,0.7282038,0.16169602,0.12655896
614.0,0.4875,0.2875,0.24011716,0.17721808,0.44737515,0.381169,0.1665708,0.16635638,0.5191342,0.49048778,0.17475379,0.15333338
906.0,0.4375,0.325,0.11524431,0.1,0.44501793,0.39149058,0.17107536,0.16861139,0.5644749,0.5670301,0.17382139,0.14670928
578.0,0.625,0.4625,0.15811388,0.1375,0.6241934,0.6379867,0.14373998,0.15134451,0.640036,0.67379,0.16539168,0.118827194
103.0,0.775,0.5875,0.093541436,0.1375,0.5941875,0.60917777,0.1387166,0.1318883,0.6573094,0.6784834,0.13728267,0.13035335
765.0,0.7625,0.8,0.1807104,0.12747549,0.5665725,0.570234,0.16515304,0.16208191,0.6422861,0.678309,0.16707748,0.13388868
647.0,0.6125,0.5625,0.18915932,0.13975425,0.5228945,0.46622112,0.162981,0.17869142,0.5863907,0.5662113,0.16509277,0.15044108
391.0,0.6,0.85,0.1457738,0.13462912,0.6490097,0.65350884,0.15159306,0.14816587,0.6845782,0.74921817,0.15002567,0.12687089
429.0,0.4,0.225,0.18371174,0.15612495,0.40834707,0.2952625,0.19854376,0.17221093,0.4524499,0.3972275,0.20560437,0.16587158
803.0,0.75,0.6875,0.1677051,0.12808688,0.64199436,0.6699433,0.16541667,0.1514148,0.6645978,0.70633054,0.15882558,0.124201596
612.0,0.375,0.4625,0.19364917,0.097628124,0.50219774,0.4451466,0.16052152,0.17297587,0.6335592,0.63862073,0.15809542,0.13957343
69.0,0.775,0.7125,0.108972475,0.1125,0.6028961,0.5905213,0.15752068,0.13805144,0.6602562,0.6620894,0.16319883,0.12754188
106.0,0.675,0.7,0.13919412,0.16007811,0.6751594,0.7110566,0.1450578,0.13350306,0.67960554,0.72562575,0.15978518,0.117093585
966.0,0.45,0.575,0.17853571,0.15,0.53451645,0.5318052,0.16330758,0.17115676,0.60563797,0.61565876,0.16434252,0.1417421
140.0,0.65,0.5625,0.122474484,0.1605654,0.59513557,0.57813364,0.14975697,0.15073784,0.6896091,0.7404228,0.1515351,0.12113528
953.0,0.55,0.3375,0.11456439,0.1375,0.44244996,0.36214465,0.16843955,0.1683649,0.50369734,0.4655998,0.19698197,0.15754238
525.0,0.275,0.2375,0.2,0.15258195,0.41679728,0.33707273,0.19014762,0.17311266,0.47635603,0.4481755,0.20253664,0.16031283
592.0,0.4125,0.4125,0.17721808,0.2168669,0.46336004,0.37395486,0.17498957,0.1672911,0.5364375,0.49377656,0.17307517,0.15582016
277.0,0.3875,0.2,0.19724667,0.18708287,0.512758,0.4431837,0.17214741,0.18168499,0.597242,0.5851546,0.15542841,0.14266999
90.0,0.4875,0.65,0.21972995,0.15612495,0.7133922,0.7382766,0.14602077,0.1269751,0.71270865,0.76635295,0.15915331,0.12195355
674.0,0.25,0.3875,0.23048861,0.26487026,0.5275233,0.50873184,0.15750876,0.1636509,0.6120318,0.64575994,0.16542256,0.13347907
283.0,0.5375,0.575,0.2168669,0.08291562,0.5401685,0.4846664,0.16382289,0.16508596,0.59073275,0.5554075,0.16325894,0.15521772
780.0,0.4375,0.5125,0.17897277,0.1807104,0.50966966,0.444111,0.16411984,0.17649098,0.56543803,0.56435835,0.16686973,0.15192805
167.0,0.775,0.8875,0.1457738,0.1419727,0.7048755,0.76752037,0.1509394,0.13016419,0.67640877,0.7325812,0.14698741,0.11398644
862.0,0.85,0.8875,0.108972475,0.103832796,0.71509314,0.76902544,0.16120926,0.12448828,0.6701059,0.7255679,0.15625858,0.114902705
171.0,0.8125,0.85,0.13975425,0.093541436,0.74675465,0.7623984,0.16012108,0.14554073,0.7130559,0.78759617,0.14552236,0.12110559
636.0,0.75,0.7625,0.09682459,0.13050383,0.5856577,0.57226616,0.16605161,0.15123317,0.6446123,0.6580599,0.16375718,0.123552665
793.0,0.6375,0.7125,0.15258195,0.1375,0.5868392,0.59460473,0.17110515,0.1612244,0.6485353,0.6895147,0.16697836,0.12650678
353.0,0.5875,0.525,0.19405219,0.16583124,0.5494178,0.5187217,0.1620068,0.15535337,0.6564712,0.7150182,0.15095082,0.123341955
186.0,0.7125,0.825,0.15860721,0.1,0.53308845,0.4978452,0.15696235,0.15834628,0.60905397,0.6144245,0.1662266,0.13910115
350.0,0.375,0.2625,0.19364917,0.13050383,0.4768638,0.40094224,0.16771545,0.16755675,0.5203223,0.4894365,0.1858198,0.16206522
889.0,0.75,0.8375,0.15811388,0.1125,0.7271962,0.7296932,0.14548446,0.12314004,0.7002104,0.75422376,0.14232638,0.1273228
566.0,0.725,0.775,0.108972475,0.093541436,0.63279134,0.6559842,0.15868403,0.15252589,0.6703711,0.72228587,0.16030347,0.12433538
468.0,0.7875,0.7625,0.12562345,0.0875,0.58219534,0.581321,0.14524291,0.15107863,0.6696089,0.70033747,0.15892965,0.1330126
426.0,0.7125,0.825,0.1125,0.11456439,0.71909666,0.74942154,0.15433705,0.12293646,0.6731182,0.72327155,0.16315997,0.1163981
